visit_date_num,visitor_local,visitor_foreigner,local_corona,covid_china,covid_japan,male,female,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,category11,category12,category13,category14,sales
202004_6,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199626277.0
202004_7,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600651797.0
202004_8,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313146619.0
202004_9,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499970563.0
202004_10,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276857552.0
202004_11,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998921328.0
202004_12,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5404859132.0
202004_13,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127754793.0
202004_14,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968970585.0
202004_15,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16454504169.0
202004_16,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3423757064.0
202004_17,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15693106338.0
202004_18,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11317600557.0
202004_19,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4319064138.0
202004_20,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6594645175.0
202004_21,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4886002520.0
202004_22,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2969698311.0
202004_23,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7537224032.0
202004_24,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9296962835.0
202004_25,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3677645576.0
202004_26,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3617226104.0
202004_27,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47728255615.0
202004_28,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28819112120.0
202005_1,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887444219.0
202005_2,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333417339.0
202005_3,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16897740232.0
202005_4,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10048747734.0
202005_5,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583626229.0
202005_6,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903402801.0
202005_7,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921409598.0
202005_8,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482584146.0
202005_9,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885724243.0
202005_10,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565319402.0
202005_11,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225607791.0
202005_12,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6860005258.0
202005_13,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092995541.0
202005_14,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157843251.0
202005_15,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18685887571.0
202005_16,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3905540578.0
202005_17,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23398240508.0
202005_18,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15761384909.0
202005_19,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5493081513.0
202005_20,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7401319561.0
202005_21,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6041167606.0
202005_22,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3497784144.0
202005_23,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10641495180.0
202005_24,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12150818171.0
202005_25,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4605976083.0
202005_26,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4039080407.0
202005_27,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62432338960.0
202005_28,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37814342381.0
202006_1,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928081777.0
202006_2,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242114360.0
202006_3,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16265398562.0
202006_4,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9674524466.0
202006_5,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919691739.0
202006_6,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568115493.0
202006_7,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755248286.0
202006_8,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347047391.0
202006_9,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692773376.0
202006_10,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583097052.0
202006_11,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8067680218.0
202006_12,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6803623860.0
202006_13,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5966891233.0
202006_14,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108692791.0
202006_15,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18064506686.0
202006_16,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3788409494.0
202006_17,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23166603743.0
202006_18,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16383583583.0
202006_19,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4799958021.0
202006_20,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6521205302.0
202006_21,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5341280055.0
202006_22,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3025245721.0
202006_23,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10718628823.0
202006_24,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12662891987.0
202006_25,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4455433466.0
202006_26,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3890783675.0
202006_27,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60159956236.0
202006_28,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38808936137.0
202007_1,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9709530857.0
202007_2,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648389706.0
202007_3,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17387023894.0
202007_4,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10921618016.0
202007_5,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628439893.0
202007_6,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131174025.0
202007_7,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749882216.0
202007_8,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440271953.0
202007_9,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859283084.0
202007_10,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436809343.0
202007_11,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8647432484.0
202007_12,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7638187721.0
202007_13,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6684582191.0
202007_14,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854763018.0
202007_15,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19096444983.0
202007_16,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3456426019.0
202007_17,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26058581043.0
202007_18,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18512485059.0
202007_19,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5313560335.0
202007_20,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7369602919.0
202007_21,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5811214192.0
202007_22,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3577653210.0
202007_23,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12261493174.0
202007_24,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14658928823.0
202007_25,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4649551909.0
202007_26,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096293776.0
202007_27,988094.0,4382,1505.0,82418.0,20495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68240874773.0
202007_28,988094.0,4382,1505.0,82418.0,20495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43867141155.0
202008_1,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9865766024.0
202008_2,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889568358.0
202008_3,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20599172273.0
202008_4,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12795445925.0
202008_5,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9602322621.0
202008_6,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6935668674.0
202008_7,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813312190.0
202008_8,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406438104.0
202008_9,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809429590.0
202008_10,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580491652.0
202008_11,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10827984388.0
202008_12,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8927144609.0
202008_13,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8230197514.0
202008_14,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7067965980.0
202008_15,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17460336395.0
202008_16,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3723772211.0
202008_17,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31104590255.0
202008_18,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21161047103.0
202008_19,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6202695537.0
202008_20,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8200324287.0
202008_21,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6609810869.0
202008_22,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4263750438.0
202008_23,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15807219712.0
202008_24,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17575197967.0
202008_25,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5558429388.0
202008_26,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4972512936.0
202008_27,1127097.0,5998,5642.0,2630.0,47370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81939758799.0
202008_28,1127097.0,5998,5642.0,2630.0,47370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53075739213.0
202009_1,726169.0,3508,3865.0,82773.0,35124.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8167497128.0
202009_2,726169.0,3508,3865.0,82773.0,35124.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773126667.0
202009_3,726169.0,3508,3865.0,82773.0,35124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15292022135.0
202009_4,726169.0,3508,3865.0,82773.0,35124.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9001447844.0
202009_5,726169.0,3508,3865.0,82773.0,35124.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282161269.0
