visit_date_num,counts,visitor_local,visitor_foreigner,local_corona,covid_china,covid_japan,male,female,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,category11,category12,category13,category14,sales_per_counts,sales
202002_11,329971.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18315.141124523063,6043465432.0
202002_12,314321.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16987.179113072307,5339427126.0
202002_13,103944.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38564.53132455938,4008551644.0
202002_14,107366.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34782.92548851592,3734503578.0
202002_15,89677.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198566.9099211615,17806884781.0
202002_16,33973.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109760.69066611721,3728899944.0
202002_17,241437.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64308.551075435826,15526463646.0
202002_18,178901.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59675.71784953689,10676045599.0
202002_19,287128.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14342.100805215792,4118018720.0
202002_20,401155.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14869.104226545849,5964815506.0
202002_21,169722.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26391.586688820542,4479232876.0
202002_22,105906.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27363.133212471435,2897919986.0
202002_23,566894.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12207.241987038142,6920212239.0
202002_24,679738.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12712.032240363198,8640851371.0
202002_25,276952.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12943.776203096566,3584804707.0
202002_26,251455.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13109.716334930703,3296503721.0
202002_27,1167354.0,599575.0,29229,3150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39309.48998846965,45888090376.0
202002_28,757789.0,599575.0,29229,3150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36184.137220255245,27419941160.0
202003_1,149440.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50327.36617371521,7520921601.0
202003_2,86596.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40947.861182964574,3545920987.0
202003_3,215711.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60126.95017871133,12970044550.0
202003_4,137091.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56266.76411288852,7713666959.0
202003_5,253647.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27593.625625377,6999040359.0
202003_6,203921.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25647.357638497262,5230034817.0
202003_7,67093.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25529.948862027337,1712880859.0
202003_8,49252.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26571.842564768944,1308716390.0
202003_9,15744.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34607.40961636179,544859057.0
202003_10,7882.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44615.81184978432,351661829.0
202003_11,329705.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17588.61770673784,5799055201.0
202003_12,322788.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16688.14638710237,5386733396.0
202003_13,107418.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37149.92108398965,3990570223.0
202003_14,104182.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34580.80955443359,3602697901.0
202003_15,80429.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202786.26315135087,16309896359.0
202003_16,32381.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109893.2182761496,3558452301.0
202003_17,236943.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61147.412018924384,14488451246.0
202003_18,181508.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56294.978860435906,10217989023.0
202003_19,311719.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14235.54381991473,4437489484.0
202003_20,433368.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14345.90553294198,6217056389.0
202003_21,179284.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26003.505650253228,4662012507.0
202003_22,113213.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26166.753703196628,2962416687.0
202003_23,586888.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11869.504058696037,6966069498.0
202003_24,729474.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12165.704799622741,8874565343.0
202003_25,288087.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12821.97646544273,3693844734.0
202003_26,276921.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12908.54460658455,3574647081.0
202003_27,1172724.0,477176.0,3586,6636.0,81518.0,1953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37035.56170249778,43432492062.0
202003_28,779245.0,477176.0,3586,6636.0,81518.0,1953.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34765.07998768038,27090514755.0
202004_1,152911.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49395.62144646232,7553133871.0
202004_2,88457.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40266.29009575274,3561835223.0
202004_3,214607.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60419.181638995935,12966379314.0
202004_4,134121.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58159.02754974985,7800346934.0
202004_5,251342.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28063.939906581472,7053646784.0
202004_6,203230.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25584.934689760372,5199626277.0
202004_7,62669.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25541.364901306868,1600651797.0
202004_8,48002.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27356.08139244198,1313146619.0
202004_9,16400.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30486.00993902439,499970563.0
202004_10,7506.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36884.83240074607,276857552.0
202004_11,342170.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17531.99090510565,5998921328.0
202004_12,334595.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16153.436638323943,5404859132.0
202004_13,109279.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37772.62596656265,4127754793.0
202004_14,117087.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33897.61959056086,3968970585.0
202004_15,84157.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195521.5153700821,16454504169.0
202004_16,31873.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107418.72632008283,3423757064.0
202004_17,253691.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61859.13705255606,15693106338.0
202004_18,196435.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57614.98998141879,11317600557.0
202004_19,296736.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14555.241487382724,4319064138.0
202004_20,429742.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15345.591482796655,6594645175.0
202004_21,184967.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26415.536392978207,4886002520.0
202004_22,116263.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25542.935508287246,2969698311.0
202004_23,632275.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11920.800335297141,7537224032.0
202004_24,771922.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12043.914845023202,9296962835.0
202004_25,291942.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12597.178809489556,3677645576.0
202004_26,286668.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12618.17190617718,3617226104.0
202004_27,1221036.0,541099.0,1159,979.0,1344.0,12135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39088.32795675148,47728255615.0
202004_28,812171.0,541099.0,1159,979.0,1344.0,12135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35484.04476397212,28819112120.0
202005_1,184557.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48155.552046251294,8887444219.0
202005_2,110606.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39178.86316293872,4333417339.0
202005_3,266189.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63480.234840658326,16897740232.0
202005_4,166395.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60390.923609483456,10048747734.0
202005_5,308012.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27867.830568289548,8583626229.0
202005_6,226494.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26064.278969862335,5903402801.0
202005_7,72083.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26655.516529556207,1921409598.0
202005_8,51682.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28686.663557911845,1482584146.0
202005_9,20290.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43653.240167570235,885724243.0
202005_10,11809.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47871.91142349056,565319402.0
202005_11,456675.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18011.951149066623,8225607791.0
202005_12,412172.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16643.549920906808,6860005258.0
202005_13,154278.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39493.61244636306,6092995541.0
202005_14,144710.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35642.618001520284,5157843251.0
202005_15,97832.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190999.75029642653,18685887571.0
202005_16,42247.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92445.39441853859,3905540578.0
202005_17,362554.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64537.25654109457,23398240508.0
202005_18,270507.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58266.08889603596,15761384909.0
202005_19,364273.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15079.573597274572,5493081513.0
202005_20,473368.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15635.445490611955,7401319561.0
202005_21,226012.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26729.410854290923,6041167606.0
202005_22,130590.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26784.471582816448,3497784144.0
202005_23,858453.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12396.130224951163,10641495180.0
202005_24,966596.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12570.730864808049,12150818171.0
202005_25,358839.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12835.773377475693,4605976083.0
202005_26,318498.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12681.65077017752,4039080407.0
202005_27,1561066.0,765616.0,2486,703.0,81657.0,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39993.401278357225,62432338960.0
202005_28,1011932.0,765616.0,2486,703.0,81657.0,4716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37368.46189368456,37814342381.0
202006_1,185689.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48080.83288186161,8928081777.0
202006_2,110335.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38447.58562559478,4242114360.0
202006_3,255335.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63702.18952356708,16265398562.0
202006_4,163968.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59002.515527419986,9674524466.0
202006_5,282587.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28025.676124520945,7919691739.0
202006_6,207430.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26843.347119510196,5568115493.0
202006_7,67666.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25939.885407738006,1755248286.0
202006_8,49175.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27392.931184544992,1347047391.0
202006_9,18315.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37825.46415506415,692773376.0
202006_10,13046.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44695.46619653534,583097052.0
202006_11,444539.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18148.419414269614,8067680218.0
202006_12,408699.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16647.028399873747,6803623860.0
202006_13,147061.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40574.2598853537,5966891233.0
202006_14,143020.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35720.12859040694,5108692791.0
202006_15,90337.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199967.9719937567,18064506686.0
202006_16,37916.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99915.8533073109,3788409494.0
202006_17,358924.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64544.59368278521,23166603743.0
202006_18,278834.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58757.48145132946,16383583583.0
202006_19,328673.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14604.05333264369,4799958021.0
202006_20,438565.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14869.415712608165,6521205302.0
202006_21,208495.0,860528.0,2889 ,1332.0,1874.0,13877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25618.264490755173,5341280055.0
202006_22,120721.0,860528.0,2889 ,1332.0,1874.0,13877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25059.81329677521,3025245721.0
