"연월","업종명","이용자구분","성별","이용자수","이용건수","이용금액"
"201907","과실 및 채소 소매업","동남아","알수없음","6","6","183000"
"201907","과실 및 채소 소매업","법인","알수없음","4605","5233","800102117"
"201907","과실 및 채소 소매업","일본","알수없음","8","8","170500"
"201907","과실 및 채소 소매업","제주도민","남성","5442","5935","324336770"
"201907","과실 및 채소 소매업","제주도민","여성","6855","7532","406706467"
"201907","과실 및 채소 소매업","중국","알수없음","22","22","2203000"
"201907","관광 민예품 및 선물용품 소매업","기타외국","알수없음","107","117","43964695"
"201907","관광 민예품 및 선물용품 소매업","내국인","남성","9171","9909","287277180"
"201907","관광 민예품 및 선물용품 소매업","내국인","알수없음","2","2","47000"
"201907","관광 민예품 및 선물용품 소매업","내국인","여성","12875","14036","373809930"
"201907","관광 민예품 및 선물용품 소매업","동남아","알수없음","23","25","10050000"
"201907","관광 민예품 및 선물용품 소매업","법인","알수없음","1372","1498","127916820"
"201907","관광 민예품 및 선물용품 소매업","일본","알수없음","15","16","7392000"
"201907","관광 민예품 및 선물용품 소매업","제주도민","남성","696","747","30285250"
"201907","관광 민예품 및 선물용품 소매업","제주도민","여성","970","1071","37093764"
"201907","관광 민예품 및 선물용품 소매업","중국","알수없음","112","119","24749000"
"201907","그외 기타 분류안된 오락관련 서비스업","내국인","남성","117","125","4575350"
"201907","그외 기타 분류안된 오락관련 서비스업","내국인","여성","124","128","3152800"
"201907","그외 기타 분류안된 오락관련 서비스업","법인","알수없음","20","21","1249350"
"201907","그외 기타 분류안된 오락관련 서비스업","제주도민","남성","40","46","770250"
"201907","그외 기타 분류안된 오락관련 서비스업","제주도민","여성","67","76","753370"
"201907","그외 기타 스포츠시설 운영업","내국인","남성","334","367","22226200"
"201907","그외 기타 스포츠시설 운영업","내국인","여성","317","349","20464500"
"201907","그외 기타 스포츠시설 운영업","법인","알수없음","89","101","17461000"
"201907","그외 기타 스포츠시설 운영업","제주도민","남성","69","95","2537100"
"201907","그외 기타 스포츠시설 운영업","제주도민","여성","103","140","1404200"
"201907","그외 기타 종합 소매업","내국인","남성","4330","4923","219811510"
"201907","그외 기타 종합 소매업","내국인","알수없음","11","14","392090"
"201907","그외 기타 종합 소매업","내국인","여성","3851","4453","218521020"
"201907","그외 기타 종합 소매업","법인","알수없음","6858","9795","1068416070"
"201907","그외 기타 종합 소매업","제주도민","남성","16938","19988","1060996850"
"201907","그외 기타 종합 소매업","제주도민","여성","16315","19496","1008054920"
"201907","기타 갬블링 및 베팅업","일본","알수없음","28","34","221000000"
"201907","기타 대형 종합 소매업","내국인","남성","16828","19523","883053110"
"201907","기타 대형 종합 소매업","내국인","알수없음","51","68","4235190"
"201907","기타 대형 종합 소매업","내국인","여성","14602","17202","753705530"
"201907","기타 대형 종합 소매업","법인","알수없음","12053","15077","993366800"
"201907","기타 대형 종합 소매업","제주도민","남성","38755","45452","2174230260"
"201907","기타 대형 종합 소매업","제주도민","여성","46361","55797","2519062100"
"201907","기타 대형 종합 소매업","중국","알수없음","200","223","20360180"
"201907","기타 수상오락 서비스업","내국인","남성","30","31","2995000"
"201907","기타 수상오락 서비스업","내국인","여성","24","24","2978000"
"201907","기타 수상오락 서비스업","법인","알수없음","9","10","2053000"
"201907","기타 수상오락 서비스업","제주도민","남성","17","18","2362000"
"201907","기타 수상오락 서비스업","제주도민","여성","5","5","590000"
"201907","기타 외국식 음식점업","기타외국","알수없음","2","2","229000"
"201907","기타 외국식 음식점업","내국인","남성","3136","3270","105006042"
"201907","기타 외국식 음식점업","내국인","알수없음","3","3","113000"
"201907","기타 외국식 음식점업","내국인","여성","1836","1879","62082719"
"201907","기타 외국식 음식점업","법인","알수없음","4042","4387","208895327"
"201907","기타 외국식 음식점업","일본","알수없음","2","2","57300"
"201907","기타 외국식 음식점업","제주도민","남성","8336","8702","271094790"
"201907","기타 외국식 음식점업","제주도민","여성","5578","5761","170285212"
"201907","기타 외국식 음식점업","중국","알수없음","2","2","160000"
"201907","기타 주점업","내국인","남성","1156","1290","234841595"
"201907","기타 주점업","내국인","여성","189","200","30942200"
"201907","기타 주점업","법인","알수없음","1163","1248","300934900"
"201907","기타 주점업","제주도민","남성","4641","5023","939375435"
"201907","기타 주점업","제주도민","여성","671","705","111285500"
"201907","기타음식료품위주종합소매업","내국인","남성","18230","20636","708906230"
"201907","기타음식료품위주종합소매업","내국인","알수없음","7","8","424670"
"201907","기타음식료품위주종합소매업","내국인","여성","14751","16739","569467290"
"201907","기타음식료품위주종합소매업","법인","알수없음","13680","17122","1018585722"
"201907","기타음식료품위주종합소매업","제주도민","남성","37825","43991","1514283251"
"201907","기타음식료품위주종합소매업","제주도민","여성","32615","38480","1302100057"
"201907","내항 여객 운송업","내국인","남성","4491","4584","150210600"
"201907","내항 여객 운송업","내국인","알수없음","5","5","318000"
"201907","내항 여객 운송업","내국인","여성","4208","4256","123808600"
"201907","내항 여객 운송업","법인","알수없음","805","993","45399500"
"201907","내항 여객 운송업","제주도민","남성","801","889","34379100"
"201907","내항 여객 운송업","제주도민","여성","432","469","19690800"
"201907","마사지업","내국인","남성","32","35","4688000"
"201907","마사지업","내국인","여성","12","14","1079000"
"201907","마사지업","법인","알수없음","21","23","3061000"
"201907","마사지업","제주도민","남성","72","80","8180010"
"201907","마사지업","제주도민","여성","13","15","2912000"
"201907","면세점","기타외국","알수없음","592","734","70826142"
"201907","면세점","내국인","남성","36911","55481","3727096708"
"201907","면세점","내국인","알수없음","6","8","1096700"
"201907","면세점","내국인","여성","31553","47555","3336277212"
"201907","면세점","동남아","알수없음","216","260","22297311"
"201907","면세점","법인","알수없음","5946","9897","971759942"
"201907","면세점","일본","알수없음","811","982","62023836"
"201907","면세점","제주도민","남성","5432","7230","487984596"
"201907","면세점","제주도민","여성","4758","6655","514361889"
"201907","면세점","중국","알수없음","971","1573","265224710"
"201907","비알콜 음료점업","기타외국","알수없음","20","21","221500"
"201907","비알콜 음료점업","내국인","남성","24513","26592","279805514"
"201907","비알콜 음료점업","내국인","알수없음","26","27","277900"
"201907","비알콜 음료점업","내국인","여성","24445","26353","274820751"
"201907","비알콜 음료점업","동남아","알수없음","1","1","12000"
"201907","비알콜 음료점업","법인","알수없음","12385","14052","235047640"
"201907","비알콜 음료점업","일본","알수없음","1","1","2000"
"201907","비알콜 음료점업","제주도민","남성","36820","41233","368222500"
"201907","비알콜 음료점업","제주도민","여성","47290","52504","467608068"
"201907","비알콜 음료점업","중국","알수없음","12","12","229800"
"201907","빵 및 과자류 소매업","기타외국","알수없음","1","1","5000"
"201907","빵 및 과자류 소매업","내국인","남성","17058","18357","238644014"
"201907","빵 및 과자류 소매업","내국인","알수없음","35","43","436900"
"201907","빵 및 과자류 소매업","내국인","여성","20372","21951","284307590"
"201907","빵 및 과자류 소매업","법인","알수없음","12236","13559","396212657"
"201907","빵 및 과자류 소매업","제주도민","남성","31908","34231","412438070"
"201907","빵 및 과자류 소매업","제주도민","여성","46236","49823","573937208"
"201907","빵 및 과자류 소매업","중국","알수없음","18","19","381650"
"201907","서양식 음식점업","기타외국","알수없음","155","161","4839110"
