"연월","중분류업종명","소분류업종명","성별","이용자수","이용건수","이용금액"
"201908","패스트푸드","패스트푸드","여성","256329","273317","2970992932"
"201908","패스트푸드","피자전문","남성","40721","41776","1234918553"
"201908","패스트푸드","피자전문","여성","37996","38992","1106549051"
"201908","패스트푸드","핫도그","남성","13204","14129","110093930"
"201908","패스트푸드","핫도그","여성","17479","18426","163793005"
"201908","한식","기사식당","남성","2498","2520","60472557"
"201908","한식","기사식당","여성","752","752","17155013"
"201908","한식","냉면집","남성","36262","36532","991159707"
"201908","한식","냉면집","여성","24034","24054","627167020"
"201908","한식","돌솥/비빔밥전문점","남성","9351","9538","327567796"
"201908","한식","돌솥/비빔밥전문점","여성","6823","7008","225570367"
"201908","한식","두부요리전문","남성","5265","5352","117245942"
"201908","한식","두부요리전문","여성","4099","4186","78735536"
"201908","한식","버섯전문점","남성","327","327","15414285"
"201908","한식","버섯전문점","여성","302","316","13703061"
"201908","한식","보리밥전문","남성","1602","1602","46139093"
"201908","한식","보리밥전문","여성","1794","1794","51809765"
"201908","한식","부대찌개/섞어찌개","남성","18538","18817","472229933"
"201908","한식","부대찌개/섞어찌개","여성","10538","10678","242083307"
"201908","한식","설렁탕집","남성","21656","21895","561661837"
"201908","한식","설렁탕집","여성","12817","12949","342274509"
"201908","한식","순두부전문","남성","37643","37881","795426903"
"201908","한식","순두부전문","여성","26655","26784","571359618"
"201908","한식","쌈밥전문","남성","414","414","12248469"
"201908","한식","쌈밥전문","여성","396","396","11369733"
"201908","한식","일반한식/백반","남성","1365297","1415237","67230130087"
"201908","한식","일반한식/백반","여성","1004022","1047522","44526899863"
"201908","한식","추어탕전문","남성","6095","6095","137243704"
"201908","한식","추어탕전문","여성","3932","3979","100809791"
"201908","한식","콩나물국밥","남성","15565","15704","232973891"
"201908","한식","콩나물국밥","여성","8900","9023","134619398"
"201908","한식","파전전문","남성","1378","1401","61257672"
"201908","한식","파전전문","여성","759","782","27349820"
"201908","한식","한정식전문","남성","2110","2143","138586601"
"201908","한식","한정식전문","여성","2197","2264","132075310"
"201908","한식","해장국/감자탕","남성","196871","197798","4756397069"
"201908","한식","해장국/감자탕","여성","106497","107087","2714565745"
"201908","한식","황태전문","남성","1454","1454","39286626"
"201908","한식","황태전문","여성","944","967","24983697"
"201909","간이주점","꼬치구이전문점","남성","25316","25681","1305212530"
"201909","간이주점","꼬치구이전문점","여성","12833","13085","532644219"
"201909","간이주점","민속주점","남성","3766","3815","148040927"
"201909","간이주점","민속주점","여성","2720","2794","92395405"
"201909","간이주점","소주방/포장마차","남성","22517","22825","1130390665"
"201909","간이주점","소주방/포장마차","여성","12754","12965","533626198"
"201909","간이주점","이자까야","남성","4354","4374","277547419"
"201909","간이주점","이자까야","여성","2919","2997","165908535"
"201909","간이주점","호프/맥주","남성","107965","111688","6167489241"
"201909","간이주점","호프/맥주","여성","67407","70070","2663421759"
"201909","고기요리","갈매기살","남성","2723","2810","207196439"
"201909","고기요리","갈매기살","여성","1472","1489","124712891"
"201909","고기요리","갈비/삼겹살","남성","184336","187380","12549726700"
"201909","고기요리","갈비/삼겹살","여성","118954","121521","7861990087"
"201909","고기요리","곱창/양구이전문","남성","7101","7175","507518296"
"201909","고기요리","곱창/양구이전문","여성","5008","5119","333152452"
"201909","고기요리","기타고기요리","남성","6482","6580","441766729"
"201909","고기요리","기타고기요리","여성","4550","4620","303152235"
"201909","고기요리","막창구이","남성","11479","11607","607404173"
"201909","고기요리","막창구이","여성","8207","8336","412761932"
"201909","고기요리","불고기전문","남성","1764","1764","66814653"
"201909","고기요리","불고기전문","여성","1494","1494","53457101"
"201909","고기요리","사철탕전문","남성","2898","2919","105340846"
"201909","고기요리","사철탕전문","여성","1197","1197","34044038"
"201909","고기요리","족발/보쌈전문","남성","23666","23956","1021753291"
"201909","고기요리","족발/보쌈전문","여성","14361","14535","639063276"
"201909","닭/오리요리","닭갈비전문","남성","7250","7325","355311119"
"201909","닭/오리요리","닭갈비전문","여성","5506","5581","242799696"
"201909","닭/오리요리","닭내장/닭발요리","남성","16135","16346","513600775"
"201909","닭/오리요리","닭내장/닭발요리","여성","16184","16289","503692699"
"201909","닭/오리요리","닭도리탕전문","남성","289","289","10118501"
"201909","닭/오리요리","닭도리탕전문","여성","120","120","3376883"
"201909","닭/오리요리","불닭전문","남성","2500","2540","86996358"
"201909","닭/오리요리","불닭전문","여성","2480","2480","83553228"
"201909","닭/오리요리","삼계탕전문","남성","10501","10616","423086457"
"201909","닭/오리요리","삼계탕전문","여성","5818","5864","204431906"
"201909","닭/오리요리","오리고기전문","남성","4652","4694","309591750"
"201909","닭/오리요리","오리고기전문","여성","2760","2845","167166636"
"201909","닭/오리요리","옻닭전문","남성","75","75","2433666"
"201909","닭/오리요리","옻닭전문","여성","75","75","3650500"
"201909","닭/오리요리","찜닭전문점","남성","1770","1770","61801802"
"201909","닭/오리요리","찜닭전문점","여성","1502","1502","44296400"
"201909","닭/오리요리","토종닭전문","남성","612","612","61214529"
"201909","닭/오리요리","토종닭전문","여성","219","219","21077053"
"201909","닭/오리요리","후라이드/양념치킨","남성","196318","198853","5058196532"
"201909","닭/오리요리","후라이드/양념치킨","여성","155731","158022","3725390637"
"201909","별식/퓨전요리","돌구이요리전문","남성","971","1013","46939593"
"201909","별식/퓨전요리","돌구이요리전문","여성","827","848","46326399"
"201909","별식/퓨전요리","동남아음식전문점","남성","7860","7902","216044627"
"201909","별식/퓨전요리","동남아음식전문점","여성","8334","8334","221984743"
"201909","별식/퓨전요리","샤브샤브전문","남성","8207","8266","501892606"
"201909","별식/퓨전요리","샤브샤브전문","여성","9195","9294","523982093"
"201909","별식/퓨전요리","순대전문점","남성","33972","34218","663593415"
"201909","별식/퓨전요리","순대전문점","여성","17378","17558","344809430"
"201909","별식/퓨전요리","죽전문점","남성","7817","8214","125000126"
"201909","별식/퓨전요리","죽전문점","여성","9733","9981","144076480"
"201909","별식/퓨전요리","철판구이요리전문","남성","20","20","882000"
"201909","별식/퓨전요리","철판구이요리전문","여성","80","80","5468400"
"201909","별식/퓨전요리","퓨전음식전문","남성","841","861","19380478"
"201909","별식/퓨전요리","퓨전음식전문","여성","921","941","16399913"
"201909","부페","고기부페","남성","645","645","54774963"
"201909","부페","고기부페","여성","438","484","35006274"
"201909","부페","부페","남성","9993","10137","516424415"
"201909","부페","부페","여성","7417","7582","513160951"
"201909","부페","한식부페","남성","2807","2920","100277984"
"201909","부페","한식부페","여성","2048","2048","59647958"
"201909","부페","해물부페","남성","23","23","874000"
"201909","부페","해물부페","여성","115","115","4347000"
"201909","분식","국수/만두/칼국수","남성","138990","140862","3650382449"
"201909","분식","국수/만두/칼국수","여성","97465","99025","2466012312"
"201909","분식","떡볶이전문","남성","28384","29532","445901076"
"201909","분식","떡볶이전문","여성","39613","41144","612845895"
"201909","분식","라면김밥분식","남성","161091","168289","2491878362"
"201909","분식","라면김밥분식","여성","184364","193938","2750845533"
"201909","분식","스낵","남성","46993","50889","677103750"
"201909","분식","스낵","여성","55243","59613","733513043"
"201909","분식","우동전문점","남성","24931","25373","514416772"
"201909","분식","우동전문점","여성","21773","22237","458485585"
"201909","양식","기타서양음식전문","남성","2508","2622","131802074"
"201909","양식","기타서양음식전문","여성","3382","3724","142408235"
"201909","양식","돈가스전문점","남성","26544","26901","619227490"
"201909","양식","돈가스전문점","여성","21021","21315","486728783"
"201909","양식","바베큐전문","남성","3365","3387","143214750"
"201909","양식","바베큐전문","여성","1958","1958","59703615"
"201909","양식","스테이크전문점","남성","6556","6646","372660768"
"201909","양식","스테이크전문점","여성","6233","6369","350967282"
"201909","양식","스파게티전문점","남성","3516","3809","135610223"
"201909","양식","스파게티전문점","여성","5185","5463","180384672"
