기준일(월),항공노선,도착출발구분,항공사,운항수(편),이용자수(명),화물량(톤)
200504,인천-제주,계,KAL 대한항공,8,670,3.78
200504,인천-제주,도착,AAR 아시아나항공,14,2473,13.07
200504,인천-제주,도착,KAL 대한항공,4,563,2.466
200504,인천-제주,출발,AAR 아시아나항공,13,1324,6.115
200504,인천-제주,출발,KAL 대한항공,4,107,1.314
200504,제주-광주,계,AAR 아시아나항공,234,39018,764.181
200504,제주-광주,계,KAL 대한항공,257,42244,842.833
200504,제주-광주,도착,AAR 아시아나항공,118,19413,493.425
200504,제주-광주,도착,KAL 대한항공,129,20435,458.814
200504,제주-광주,출발,AAR 아시아나항공,116,19605,270.756
200504,제주-광주,출발,KAL 대한항공,128,21809,384.019
200504,제주-군산,계,KAL 대한항공,116,16816,181.629
200504,제주-군산,도착,KAL 대한항공,58,7952,96.36
200504,제주-군산,출발,KAL 대한항공,58,8864,85.269
200504,제주-대구,계,AAR 아시아나항공,240,32395,579.551
200504,제주-대구,계,KAL 대한항공,260,36379,779.426
200504,제주-대구,도착,AAR 아시아나항공,116,16280,285.449
200504,제주-대구,도착,KAL 대한항공,128,17583,380.754
200504,제주-대구,출발,AAR 아시아나항공,124,16115,294.102
200504,제주-대구,출발,KAL 대한항공,132,18796,398.672
200504,제주-사천,계,KAL 대한항공,60,7248,87.481
200504,제주-사천,도착,KAL 대한항공,30,3361,58.906
200504,제주-사천,출발,KAL 대한항공,30,3887,28.575
200504,제주-여수,계,KAL 대한항공,60,7167,67.74
200504,제주-여수,도착,KAL 대한항공,30,4483,41.88
200504,제주-여수,출발,KAL 대한항공,30,2684,25.86
200504,제주-울산,계,KAL 대한항공,58,7361,53.382
200504,제주-울산,도착,KAL 대한항공,28,3159,15.415
200504,제주-울산,출발,KAL 대한항공,30,4202,37.967
200504,제주-원주,계,KAL 대한항공,60,7056,44.293
200504,제주-원주,도착,KAL 대한항공,30,3626,18.277
200504,제주-원주,출발,KAL 대한항공,30,3430,26.016
200504,제주-청주,계,AAR 아시아나항공,231,30305,377.671
200504,제주-청주,계,HAN 한성항공,,,
200504,제주-청주,계,KAL 대한항공,242,39386,617.766
200504,제주-청주,도착,AAR 아시아나항공,115,14289,141.545
200504,제주-청주,도착,HAN 한성항공,,,
200504,제주-청주,도착,KAL 대한항공,121,19230,259.335
200504,제주-청주,출발,AAR 아시아나항공,116,16016,236.126
200504,제주-청주,출발,HAN 한성항공,,,
200504,제주-청주,출발,KAL 대한항공,121,20156,358.431
200504,제주-포항,계,AAR 아시아나항공,18,2201,21.725
200504,제주-포항,도착,AAR 아시아나항공,9,1016,9.041
200504,제주-포항,출발,AAR 아시아나항공,9,1185,12.684
200504,합계,계,계,11268,1662022,34026.32
200504,합계,도착,계,5621,831878,20981.869
200504,합계,출발,계,5647,830144,13044.451
200505,김포-광주,계,AAR 아시아나항공,310,37188,382.945
200505,김포-광주,계,KAL 대한항공,300,34132,175.481
200505,김포-광주,도착,AAR 아시아나항공,155,18884,226.573
200505,김포-광주,도착,KAL 대한항공,150,16925,88.653
200505,김포-광주,출발,AAR 아시아나항공,155,18304,156.372
200505,김포-광주,출발,KAL 대한항공,150,17207,86.828
200505,김포-김해,계,AAR 아시아나항공,841,73350,726.813
200505,김포-김해,계,KAL 대한항공,1210,194080,2602.507
200505,김포-김해,도착,AAR 아시아나항공,424,37997,553.924
200505,김포-김해,도착,KAL 대한항공,591,96328,1967.18
200505,김포-김해,출발,AAR 아시아나항공,417,35353,172.889
200505,김포-김해,출발,KAL 대한항공,619,97752,635.327
200505,김포-대구,계,AAR 아시아나항공,107,5548,63.854
200505,김포-대구,계,KAL 대한항공,130,10559,102.277
200505,김포-대구,도착,AAR 아시아나항공,58,3107,30.838
200505,김포-대구,도착,KAL 대한항공,67,5611,28.188
200505,김포-대구,출발,AAR 아시아나항공,49,2441,33.016
200505,김포-대구,출발,KAL 대한항공,63,4948,74.089
200505,김포-목포,계,AAR 아시아나항공,44,1716,7.372
200505,김포-목포,도착,AAR 아시아나항공,22,865,4.89
200505,김포-목포,출발,AAR 아시아나항공,22,851,2.482
200505,김포-사천,계,AAR 아시아나항공,122,11087,61.949
200505,김포-사천,계,KAL 대한항공,124,12789,30.709
200505,김포-사천,도착,AAR 아시아나항공,61,5379,43.022
200505,김포-사천,도착,KAL 대한항공,62,6433,5.474
200505,김포-사천,출발,AAR 아시아나항공,61,5708,18.927
200505,김포-사천,출발,KAL 대한항공,62,6356,25.235
200505,김포-여수,계,AAR 아시아나항공,290,26988,84.126
200505,김포-여수,계,KAL 대한항공,238,25263,89.48
200505,김포-여수,도착,AAR 아시아나항공,145,14431,53.471
200505,김포-여수,도착,KAL 대한항공,119,12695,58.962
200505,김포-여수,출발,AAR 아시아나항공,145,12557,30.655
200505,김포-여수,출발,KAL 대한항공,119,12568,30.518
200505,김포-울산,계,AAR 아시아나항공,420,42167,156.06
200505,김포-울산,계,KAL 대한항공,550,62506,156.259
200505,김포-울산,도착,AAR 아시아나항공,210,21687,43.304
200505,김포-울산,도착,KAL 대한항공,275,31327,25.636
200505,김포-울산,출발,AAR 아시아나항공,210,20480,112.756
200505,김포-울산,출발,KAL 대한항공,275,31179,130.623
200505,김포-제주,계,AAR 아시아나항공,1460,204724,3074.891
200505,김포-제주,계,KAL 대한항공,1798,411368,12785.721
200505,김포-제주,도착,AAR 아시아나항공,720,99831,1703.12
200505,김포-제주,도착,KAL 대한항공,910,208866,7506.353
200505,김포-제주,출발,AAR 아시아나항공,740,104893,1371.771
200505,김포-제주,출발,KAL 대한항공,888,202502,5279.368
200505,김포-포항,계,AAR 아시아나항공,236,21152,76.669
200505,김포-포항,계,KAL 대한항공,232,23621,71.197
200505,김포-포항,도착,AAR 아시아나항공,118,10790,53.115
200505,김포-포항,도착,KAL 대한항공,116,12195,40.538
200505,김포-포항,출발,AAR 아시아나항공,118,10362,23.554
200505,김포-포항,출발,KAL 대한항공,116,11426,30.659
200505,김해-양양,계,KAL 대한항공,58,4689,11.906
200505,김해-양양,도착,KAL 대한항공,29,2492,6.393
200505,김해-양양,출발,KAL 대한항공,29,2197,5.513
200505,김해-울산,계,KAL 대한항공,,,
200505,김해-울산,도착,KAL 대한항공,,,
200505,김해-울산,출발,KAL 대한항공,,,
200505,김해-제주,계,AAR 아시아나항공,417,53302,600.577
200505,김해-제주,계,KAL 대한항공,597,123761,3932.754
200505,김해-제주,도착,AAR 아시아나항공,213,27675,287.497
200505,김해-제주,도착,KAL 대한항공,285,62321,1691.391
200505,김해-제주,출발,AAR 아시아나항공,204,25627,313.08
200505,김해-제주,출발,KAL 대한항공,312,61440,2241.363
200505,인천-김해,계,AAR 아시아나항공,80,6512,101.201
200505,인천-김해,계,KAL 대한항공,124,15483,248.976
200505,인천-김해,도착,AAR 아시아나항공,40,3430,47.853
200505,인천-김해,도착,KAL 대한항공,62,8258,117.859
200505,인천-김해,출발,AAR 아시아나항공,40,3082,53.348
200505,인천-김해,출발,KAL 대한항공,62,7225,131.117
200505,인천-대구,계,KAL 대한항공,62,8544,136.006
200505,인천-대구,도착,KAL 대한항공,31,4383,67.11
200505,인천-대구,출발,KAL 대한항공,31,4161,68.896
200505,인천-여수,계,KAL 대한항공,,,
200505,인천-여수,도착,KAL 대한항공,,,
200505,인천-여수,출발,KAL 대한항공,,,
200505,인천-울산,계,KAL 대한항공,,,
200505,인천-울산,도착,KAL 대한항공,,,
200505,인천-울산,출발,KAL 대한항공,,,
200505,인천-제주,계,AAR 아시아나항공,32,4816,21.104
200505,인천-제주,계,KAL 대한항공,20,3106,13.941
200505,인천-제주,도착,AAR 아시아나항공,21,3568,15.337
200505,인천-제주,도착,KAL 대한항공,11,2083,9.013
200505,인천-제주,출발,AAR 아시아나항공,11,1248,5.767
200505,인천-제주,출발,KAL 대한항공,9,1023,4.928
200505,제주-광주,계,AAR 아시아나항공,246,38163,755.194
200505,제주-광주,계,KAL 대한항공,258,39572,706.842
200505,제주-광주,도착,AAR 아시아나항공,123,18533,536.932
200505,제주-광주,도착,KAL 대한항공,129,18948,449.639
200505,제주-광주,출발,AAR 아시아나항공,123,19630,218.262
200505,제주-광주,출발,KAL 대한항공,129,20624,257.203
200505,제주-군산,계,KAL 대한항공,124,15346,129.697
200505,제주-군산,도착,KAL 대한항공,62,7512,77.064
200505,제주-군산,출발,KAL 대한항공,62,7834,52.633
200505,제주-대구,계,AAR 아시아나항공,253,31123,483.979
200505,제주-대구,계,KAL 대한항공,265,34369,646.291
200505,제주-대구,도착,AAR 아시아나항공,122,15533,299.428
200505,제주-대구,도착,KAL 대한항공,130,16643,447.34
200505,제주-대구,출발,AAR 아시아나항공,131,15590,184.551
200505,제주-대구,출발,KAL 대한항공,135,17726,198.951
200505,제주-사천,계,KAL 대한항공,62,6400,70.086
200505,제주-사천,도착,KAL 대한항공,31,3097,37.599
200505,제주-사천,출발,KAL 대한항공,31,3303,32.487
200505,제주-여수,계,KAL 대한항공,58,5835,55.676
200505,제주-여수,도착,KAL 대한항공,29,3531,37.803
200505,제주-여수,출발,KAL 대한항공,29,2304,17.873
200505,제주-울산,계,KAL 대한항공,62,7212,50.226
200505,제주-울산,도착,KAL 대한항공,31,3127,15.553
200505,제주-울산,출발,KAL 대한항공,31,4085,34.673
200505,제주-원주,계,KAL 대한항공,62,7063,35.603
200505,제주-원주,도착,KAL 대한항공,31,3582,14.887
200505,제주-원주,출발,KAL 대한항공,31,3481,20.716
200505,제주-청주,계,AAR 아시아나항공,246,28725,270.775
200505,제주-청주,계,HAN 한성항공,,,
200505,제주-청주,계,KAL 대한항공,262,39928,532.691
200505,제주-청주,도착,AAR 아시아나항공,123,14468,128.2
200505,제주-청주,도착,HAN 한성항공,,,
200505,제주-청주,도착,KAL 대한항공,131,19982,288.264
200505,제주-청주,출발,AAR 아시아나항공,123,14257,142.575
200505,제주-청주,출발,HAN 한성항공,,,
200505,제주-청주,출발,KAL 대한항공,131,19946,244.427
200505,제주-포항,계,AAR 아시아나항공,18,2296,23.529
200505,제주-포항,도착,AAR 아시아나항공,9,1031,11.49
200505,제주-포항,출발,AAR 아시아나항공,9,1265,12.039
200505,합계,계,계,11718,1674483,29475.364
200505,합계,도착,계,5846,843548,17019.893
200505,합계,출발,계,5872,830935,12455.471
200506,김포-광주,계,AAR 아시아나항공,288,32958,390.347
200506,김포-광주,계,KAL 대한항공,282,30489,168.9
200506,김포-광주,도착,AAR 아시아나항공,144,16585,227.811
200506,김포-광주,도착,KAL 대한항공,141,14813,86.602
200506,김포-광주,출발,AAR 아시아나항공,144,16373,162.536
200506,김포-광주,출발,KAL 대한항공,141,15676,82.298
200506,김포-김해,계,AAR 아시아나항공,765,64972,593.934
200506,김포-김해,계,KAL 대한항공,1173,183156,2447.144
200506,김포-김해,도착,AAR 아시아나항공,386,33209,434.626
200506,김포-김해,도착,KAL 대한항공,574,90492,1788.197
200506,김포-김해,출발,AAR 아시아나항공,379,31763,159.308
200506,김포-김해,출발,KAL 대한항공,599,92664,658.947
200506,김포-대구,계,AAR 아시아나항공,100,4821,69.726
200506,김포-대구,계,KAL 대한항공,122,10093,112.975
200506,김포-대구,도착,AAR 아시아나항공,54,2683,42.305
200506,김포-대구,도착,KAL 대한항공,63,5380,41.288
200506,김포-대구,출발,AAR 아시아나항공,46,2138,27.421
200506,김포-대구,출발,KAL 대한항공,59,4713,71.687
200506,김포-목포,계,AAR 아시아나항공,42,1655,6.408
200506,김포-목포,도착,AAR 아시아나항공,21,765,3.07
200506,김포-목포,출발,AAR 아시아나항공,21,890,3.338
200506,김포-사천,계,AAR 아시아나항공,118,10483,68.77
200506,김포-사천,계,KAL 대한항공,120,11597,31.63
200506,김포-사천,도착,AAR 아시아나항공,59,5031,49.117
200506,김포-사천,도착,KAL 대한항공,60,5910,7.403
200506,김포-사천,출발,AAR 아시아나항공,59,5452,19.653
200506,김포-사천,출발,KAL 대한항공,60,5687,24.227
200506,김포-여수,계,AAR 아시아나항공,276,24438,69.186
200506,김포-여수,계,KAL 대한항공,224,22322,75.992
200506,김포-여수,도착,AAR 아시아나항공,138,12994,43.546
200506,김포-여수,도착,KAL 대한항공,112,10944,48.063
200506,김포-여수,출발,AAR 아시아나항공,138,11444,25.64
200506,김포-여수,출발,KAL 대한항공,112,11378,27.929
200506,김포-울산,계,AAR 아시아나항공,388,39341,174.403
200506,김포-울산,계,KAL 대한항공,522,62996,171.763
200506,김포-울산,도착,AAR 아시아나항공,194,20156,44.19
200506,김포-울산,도착,KAL 대한항공,261,31289,38.474
200506,김포-울산,출발,AAR 아시아나항공,194,19185,130.213
200506,김포-울산,출발,KAL 대한항공,261,31707,133.289
200506,김포-제주,계,AAR 아시아나항공,1313,186079,2655.623
200506,김포-제주,계,KAL 대한항공,1521,345369,11227.154
200506,김포-제주,도착,AAR 아시아나항공,650,92494,1341.291
200506,김포-제주,도착,KAL 대한항공,772,177494,5844.684
200506,김포-제주,출발,AAR 아시아나항공,663,93585,1314.332
200506,김포-제주,출발,KAL 대한항공,749,167875,5382.47
200506,김포-포항,계,AAR 아시아나항공,216,18587,69.112
200506,김포-포항,계,KAL 대한항공,218,21085,65.753
200506,김포-포항,도착,AAR 아시아나항공,108,9383,46.083
200506,김포-포항,도착,KAL 대한항공,109,10978,38.348
200506,김포-포항,출발,AAR 아시아나항공,108,9204,23.029
200506,김포-포항,출발,KAL 대한항공,109,10107,27.405
200506,김해-양양,계,KAL 대한항공,56,4605,17.286
200506,김해-양양,도착,KAL 대한항공,28,2351,11.457
200506,김해-양양,출발,KAL 대한항공,28,2254,5.829
200506,김해-울산,계,KAL 대한항공,,,
200506,김해-울산,도착,KAL 대한항공,,,
200506,김해-울산,출발,KAL 대한항공,,,
200506,김해-제주,계,AAR 아시아나항공,373,40194,564.108
200506,김해-제주,계,KAL 대한항공,578,102455,3862.296
200506,김해-제주,도착,AAR 아시아나항공,189,20939,246.461
200506,김해-제주,도착,KAL 대한항공,275,52650,1554.741
200506,김해-제주,출발,AAR 아시아나항공,184,19255,317.647
200506,김해-제주,출발,KAL 대한항공,303,49805,2307.555
200506,인천-김해,계,AAR 아시아나항공,74,5817,87.896
200506,인천-김해,계,KAL 대한항공,119,15910,263.208
200506,인천-김해,도착,AAR 아시아나항공,37,2843,37.241
200506,인천-김해,도착,KAL 대한항공,60,8287,124.999
200506,인천-김해,출발,AAR 아시아나항공,37,2974,50.655
200506,인천-김해,출발,KAL 대한항공,59,7623,138.209
200506,인천-대구,계,KAL 대한항공,60,8957,148.983
200506,인천-대구,도착,KAL 대한항공,30,4464,69.828
200506,인천-대구,출발,KAL 대한항공,30,4493,79.155
200506,인천-여수,계,KAL 대한항공,,,
200506,인천-여수,도착,KAL 대한항공,,,
200506,인천-여수,출발,KAL 대한항공,,,
200506,인천-울산,계,KAL 대한항공,,,
200506,인천-울산,도착,KAL 대한항공,,,
200506,인천-울산,출발,KAL 대한항공,,,
200506,인천-제주,계,AAR 아시아나항공,19,2949,11.962
200506,인천-제주,계,KAL 대한항공,31,7646,32.392
200506,인천-제주,도착,AAR 아시아나항공,11,1914,7.19
200506,인천-제주,도착,KAL 대한항공,18,4861,21.491
200506,인천-제주,출발,AAR 아시아나항공,8,1035,4.772
200506,인천-제주,출발,KAL 대한항공,13,2785,10.901
200506,제주-광주,계,AAR 아시아나항공,224,29120,647.979
200506,제주-광주,계,KAL 대한항공,244,33426,665.358
200506,제주-광주,도착,AAR 아시아나항공,112,14264,477.943
200506,제주-광주,도착,KAL 대한항공,122,15520,465.812
200506,제주-광주,출발,AAR 아시아나항공,112,14856,170.036
200506,제주-광주,출발,KAL 대한항공,122,17906,199.546
200506,제주-군산,계,KAL 대한항공,112,12135,92.492
200506,제주-군산,도착,KAL 대한항공,56,5765,54.827
